truckname,startnode,endnode,starttime,endtime,load,capacity
Antwerpen_0,Antwerpen,Gent,3.3000000000000003,4.050000000000001,3,3
Gent_0,Gent,Kortrijk,4.799999999999999,5.299999999999999,3,3
Antwerpen_0,Gent,Antwerpen,4.6,5.35,1,3
Gent_0,Kortrijk,Gent,6.0,6.5,0,3
Kortrijk_0,Kortrijk,Ronse,6.299999999999999,6.799999999999999,3,3
Kortrijk_0,Ronse,Kortrijk,7.5,8.0,0,3
Gent_1,Gent,Antwerpen,8.799999999999999,9.549999999999999,3,3
Gent_1,Antwerpen,Gent,10.0,10.75,0,3
Brussel_0,Brussel,Gent,12.299999999999999,13.049999999999999,3,3
Gent_2,Gent,Brussel,12.799999999999999,13.549999999999999,3,3
Mons_0,Mons,Charleroi,13.299999999999999,13.799999999999999,3,3
Brussel_0,Gent,Brussel,13.5,14.25,0,3
Gent_0,Gent,Brugge,13.799999999999999,14.549999999999999,3,3
Gent_2,Brussel,Gent,14.1,14.85,1,3
Mons_0,Charleroi,Mons,14.5,15.0,0,3
Brussel_1,Brussel,Charleroi,14.299999999999999,15.299999999999999,3,3
Brugge_0,Brugge,Gent,14.799999999999999,15.549999999999999,3,3
Charleroi_0,Charleroi,Brussel,14.799999999999999,15.799999999999999,3,3
Gent_0,Brugge,Gent,15.5,16.25,0,3
Charleroi_1,Charleroi,Namur,16.300000000000004,16.800000000000004,3,3
Gent_1,Gent,Kortrijk,16.300000000000004,16.800000000000004,3,3
Brugge_0,Gent,Brugge,16.1,16.85,1,3
Brussel_1,Charleroi,Brussel,16.0,17.0,0,3
Brussel_2,Brussel,Antwerpen,16.300000000000004,17.050000000000004,3,3
Charleroi_0,Brussel,Charleroi,16.5,17.5,0,3
Charleroi_1,Namur,Charleroi,17.5,18.0,0,3
Gent_1,Kortrijk,Gent,17.5,18.0,0,3
Kortrijk_1,Kortrijk,Ronse,17.800000000000004,18.300000000000004,3,3
Brussel_2,Antwerpen,Brussel,17.6,18.35,1,3
Kortrijk_1,Ronse,Kortrijk,19.0,19.5,0,3
Ronse_0,Ronse,Mons,19.300000000000004,20.050000000000004,3,3
Brugge_1,Brugge,Gent,20.300000000000004,21.050000000000004,3,3
Ronse_0,Mons,Ronse,20.5,21.25,0,3
Brugge_1,Gent,Brugge,21.5,22.25,0,3
Gent_2,Gent,Kortrijk,21.800000000000004,22.300000000000004,3,3
Gent_2,Kortrijk,Gent,23.0,23.5,0,3
Kortrijk_2,Kortrijk,Ronse,23.300000000000004,23.800000000000004,3,3
Kortrijk_2,Ronse,Kortrijk,24.5,25.0,0,3
Ronse_1,Ronse,Mons,24.800000000000004,25.550000000000004,3,3
Ronse_1,Mons,Ronse,26.0,26.75,0,3
Gent_0,Gent,Brussel,30.300000000000004,31.050000000000004,3,3
Brussel_0,Brussel,Antwerpen,31.300000000000004,32.050000000000004,3,3
Gent_1,Gent,Antwerpen,31.300000000000004,32.050000000000004,3,3
Gent_0,Brussel,Gent,31.5,32.25,0,3
Brussel_0,Antwerpen,Brussel,32.5,33.25,0,3
