duetime,startnode,endnode,starttime,arrivaltime,transporttime,handlingtime,hops
9.219999999999999,Gent,Antwerpen,4.22,5.449999999999999,0.75,0.1999999999999993,1
9.39,Antwerpen,Ronse,0.39,6.899999999999999,1.7500000000000004,1.1999999999999975,3
12.75,Antwerpen,Ronse,2.75,6.999999999999998,1.7500000000000004,1.4999999999999964,3
14.7,Antwerpen,Ronse,2.7,7.099999999999998,1.7500000000000004,1.7999999999999954,3
9.719999999999999,Gent,Antwerpen,6.72,9.649999999999999,0.75,0.3999999999999986,1
10.08,Gent,Antwerpen,7.08,9.749999999999998,0.75,0.4999999999999982,1
12.33,Gent,Antwerpen,8.33,9.849999999999998,0.75,0.5999999999999979,1
4.21,Brussel,Brugge,0.21,14.899999999999999,1.5,1.0499999999999972,2
11.27,Brussel,Brugge,7.27,14.999999999999998,1.5,1.2499999999999964,2
15.829999999999998,Brussel,Brugge,11.829999999999998,15.099999999999998,1.5,1.4499999999999957,2
15.309999999999999,Gent,Namur,6.31,16.900000000000006,2.25,1.2000000000000028,3
24.009999999999998,Brussel,Brugge,12.009999999999998,16.950000000000003,1.5,0.40000000000000213,2
23.5,Gent,Namur,12.5,17.000000000000007,2.25,1.5000000000000036,3
23.98,Gent,Namur,7.9799999999999995,17.10000000000001,2.25,1.8000000000000043,3
15.5,Mons,Antwerpen,8.5,17.150000000000006,2.25,1.200000000000001,3
18.04,Brussel,Antwerpen,12.04,17.250000000000007,0.75,0.5000000000000071,1
18.78,Mons,Antwerpen,1.78,17.35000000000001,2.25,1.600000000000005,3
4.09,Antwerpen,Brussel,0.09,18.450000000000003,0.75,0.20000000000000284,1
16.44,Brugge,Mons,5.44,20.150000000000006,2.5,1.6000000000000156,4
26.22,Brugge,Mons,14.22,20.250000000000007,2.5,2.0000000000000195,4
29.89,Brugge,Mons,13.89,20.35000000000001,2.5,2.4000000000000252,4
30.400000000000002,Brugge,Mons,16.400000000000002,25.650000000000006,2.5,1.6000000000000227,4
31.080000000000002,Brugge,Mons,17.080000000000002,25.750000000000007,2.5,2.0000000000000284,4
31.73,Brugge,Mons,19.73,25.85000000000001,2.5,2.400000000000034,4
18.380000000000003,Gent,Brussel,14.38,31.150000000000006,0.75,0.4000000000000057,1
19.93,Mons,Antwerpen,12.93,32.150000000000006,2.25,1.6000000000000032,3
16.57,Gent,Antwerpen,11.57,32.150000000000006,0.75,0.4000000000000057,1
28.479999999999997,Brussel,Antwerpen,26.479999999999997,32.25000000000001,0.75,0.5000000000000071,1
20.78,Gent,Antwerpen,16.78,32.25000000000001,0.75,0.5000000000000071,1
33.629999999999995,Brussel,Antwerpen,30.629999999999995,32.35000000000001,0.75,0.6000000000000085,1
35.59,Gent,Antwerpen,30.590000000000003,32.35000000000001,0.75,0.6000000000000085,1
22.96,Mons,Antwerpen,13.959999999999999,38.150000000000006,2.25,1.200000000000017,3
33.81,Mons,Antwerpen,26.81,38.25000000000001,2.25,1.6000000000000227,3
31.85,Namur,Gent,23.85,38.35000000000001,2.25,1.5000000000000213,3
50.25,Mons,Antwerpen,33.25,38.35000000000001,2.25,1.8000000000000256,3
41.34,Namur,Gent,28.340000000000003,38.45000000000001,2.25,1.6000000000000227,3
49.300000000000004,Namur,Gent,33.300000000000004,38.55000000000001,2.25,1.900000000000027,3
39.06,Gent,Antwerpen,37.06,38.650000000000006,0.75,0.4000000000000057,1
40.11,Gent,Antwerpen,37.11,38.75000000000001,0.75,0.5000000000000071,1
40.440000000000005,Gent,Antwerpen,34.440000000000005,38.85000000000001,0.75,0.6000000000000085,1
39.580000000000005,Antwerpen,Brussel,37.580000000000005,39.550000000000004,0.75,0.30000000000000426,1
42.040000000000006,Antwerpen,Brussel,36.040000000000006,39.650000000000006,0.75,0.4000000000000057,1
37.26,Antwerpen,Ronse,32.26,43.50000000000001,1.75,1.3000000000000185,3
43.46,Antwerpen,Ronse,31.46,43.60000000000001,1.75,1.6000000000000227,3
43.4,Gent,Brussel,39.4,45.650000000000006,0.75,0.4000000000000057,1
27.77,Gent,Namur,20.77,48.400000000000006,2.25,1.200000000000017,3
45.93,Gent,Namur,29.93,48.50000000000001,2.25,1.5000000000000213,3
47.14,Gent,Namur,38.14,48.60000000000001,2.25,1.200000000000017,3
51.64,Gent,Brussel,45.64,51.650000000000006,0.75,0.4000000000000057,1
56.36,Gent,Brussel,50.36,51.85000000000001,0.75,0.6000000000000085,1
42.39999999999999,Brussel,Antwerpen,40.39999999999999,52.150000000000006,0.75,0.4000000000000057,1
43.349999999999994,Brussel,Antwerpen,40.349999999999994,52.25000000000001,0.75,0.5000000000000071,1
50.15,Mons,Antwerpen,39.15,52.35000000000001,2.25,1.40000000000002,3
42.50000000000001,Namur,Gent,35.50000000000001,53.150000000000006,2.25,1.200000000000017,3
54.160000000000004,Antwerpen,Brussel,48.160000000000004,53.45,0.75,0.20000000000000284,1
57.16999999999999,Brussel,Antwerpen,52.16999999999999,53.650000000000006,0.75,0.4000000000000057,1
58.23,Mons,Antwerpen,41.23,53.75000000000001,2.25,1.5000000000000213,3
63.769999999999996,Mons,Antwerpen,47.769999999999996,53.85000000000001,2.25,1.8000000000000256,3
60.510000000000005,Namur,Gent,48.510000000000005,54.150000000000006,2.25,1.40000000000002,3
46.92,Gent,Antwerpen,44.92,54.150000000000006,0.75,0.4000000000000057,1
61.7,Namur,Gent,43.7,54.25000000000001,2.25,1.7000000000000242,3
55.34,Gent,Antwerpen,51.34,54.25000000000001,0.75,0.5000000000000071,1
57.6,Gent,Antwerpen,52.6,54.35000000000001,0.75,0.6000000000000085,1
52.06999999999999,Brussel,Brugge,43.06999999999999,54.650000000000006,1.5,0.70000000000001,2
57.25999999999999,Brussel,Brugge,45.25999999999999,54.75000000000001,1.5,0.9000000000000128,2
58.32999999999999,Brussel,Brugge,48.32999999999999,54.85000000000001,1.5,1.1000000000000156,2
51.779999999999994,Gent,Namur,44.779999999999994,54.900000000000006,2.25,1.1000000000000156,3
52.4,Gent,Namur,39.4,55.00000000000001,2.25,1.5000000000000213,3
54.129999999999995,Gent,Namur,44.129999999999995,55.10000000000001,2.25,1.8000000000000256,3
49.14,Antwerpen,Ronse,43.14,57.900000000000006,1.75,1.0000000000000142,3
36.15,Brugge,Mons,23.15,59.650000000000006,2.5,1.6000000000000227,4
55.26,Brugge,Mons,39.26,59.75000000000001,2.5,2.10000000000003,4
55.26,Brugge,Mons,38.26,59.85000000000001,2.5,2.3000000000000327,4
60.18,Gent,Brussel,57.18,64.15,0.7500000000000071,0.4000000000000057,1
58.11,Gent,Antwerpen,53.11,66.14999999999998,0.75,0.39999999999997726,1
65.37,Gent,Antwerpen,59.37,66.24999999999997,0.75,0.4999999999999716,1
70.86,Gent,Antwerpen,64.86,66.34999999999997,0.75,0.5999999999999659,1
61.32999999999999,Brussel,Brugge,50.32999999999999,66.64999999999998,1.5,0.9999999999999858,2
63.53999999999999,Brussel,Brugge,52.53999999999999,66.74999999999997,1.5,1.09999999999998,2
65.82,Brussel,Brugge,59.81999999999999,66.84999999999997,1.5,0.7999999999999545,2
65.32,Gent,Namur,53.31999999999999,67.39999999999998,2.25,1.0999999999999588,3
66.53999999999999,Gent,Namur,50.53999999999999,67.49999999999997,2.25,1.3999999999999488,3
69.35,Gent,Namur,62.349999999999994,67.59999999999997,2.250000000000007,1.6999999999999318,3
71.0,Gent,Brussel,65.0,69.64999999999998,0.75,0.39999999999997726,1
68.01,Antwerpen,Ronse,60.010000000000005,70.59999999999994,1.75,1.399999999999892,3
68.16,Antwerpen,Ronse,61.160000000000004,70.69999999999993,1.75,1.699999999999875,3
71.99000000000001,Namur,Gent,54.99000000000001,71.04999999999998,2.25,0.6999999999999744,3
59.62,Brugge,Mons,45.62,72.24999999999994,2.5,1.6999999999998678,4
70.85,Brugge,Mons,54.849999999999994,72.34999999999994,2.5,1.7999999999998977,4
73.47999999999999,Brugge,Mons,63.48,72.44999999999993,2.5,1.999999999999858,4
73.72,Gent,Namur,62.71999999999999,72.89999999999998,2.250000000000007,1.3999999999999488,3
75.27999999999999,Gent,Namur,67.27999999999999,72.99999999999997,2.25,1.4999999999999147,3
84.35999999999999,Gent,Namur,68.35999999999999,73.09999999999997,2.25,1.7999999999998977,3
76.57000000000001,Gent,Brussel,73.57000000000001,75.14999999999998,0.75,0.39999999999997726,1
78.45,Gent,Brussel,73.45,75.24999999999997,0.75,0.4999999999999716,1
71.75,Namur,Gent,57.75000000000001,76.54999999999998,2.25,0.6999999999999602,3
74.97,Gent,Antwerpen,69.97,80.14999999999998,0.75,0.39999999999997726,1
80.76,Gent,Antwerpen,75.76,80.24999999999997,0.75,0.4999999999999716,1
84.75,Gent,Antwerpen,78.75,80.34999999999997,0.75,0.5999999999999659,1
66.67999999999998,Brussel,Antwerpen,62.679999999999986,81.14999999999998,0.75,0.39999999999997726,1
84.99999999999999,Brussel,Antwerpen,79.99999999999999,81.24999999999997,0.75,0.4999999999999716,1
85.19999999999999,Brussel,Antwerpen,79.19999999999999,81.34999999999997,0.75,0.5999999999999659,1
81.49000000000001,Namur,Gent,73.49000000000001,82.14999999999998,2.25,1.0999999999999375,3
65.78,Antwerpen,Brussel,63.78,82.54999999999998,0.75,0.29999999999998295,1
77.85,Brussel,Brugge,66.85,82.54999999999998,1.5,0.6999999999999602,2
