duetime,startnode,endnode,starttime,arrivaltime,transporttime,handlingtime,hops
15.4,Vienna,Prague,0.4,9.8,4.000000000000001,0.8000000000000007,1
28.67,Vienna,Prague,1.67,10.0,4.000000000000001,1.0,1
34.2,Vienna,Prague,4.199999999999999,10.2,4.000000000000001,1.1999999999999993,1
26.18,Paris,Brussels,0.18000000000000002,10.8,4.000000000000001,0.8000000000000007,1
31.48,Paris,Brussels,5.4799999999999995,11.0,4.000000000000001,1.0,1
32.01,Paris,Brussels,0.01,11.2,4.000000000000001,1.1999999999999993,1
18.61,Vienna,Prague,5.609999999999999,13.799999999999997,4.0,0.7999999999999972,1
25.869999999999997,Vienna,Prague,8.87,13.999999999999996,4.0,0.9999999999999964,1
32.739999999999995,Vienna,Prague,8.739999999999998,14.199999999999996,4.0,1.1999999999999957,1
34.93,Vienna,Prague,10.93,21.799999999999997,4.0,0.7999999999999972,1
38.67,Paris,Brussels,16.67,21.99999999999999,4.0,0.9999999999999893,1
35.59,Vienna,Prague,16.59,21.999999999999996,4.0,0.9999999999999964,1
40.370000000000005,Paris,Brussels,16.37,22.19999999999999,4.0,1.1999999999999886,1
45.8,Vienna,Prague,15.8,22.199999999999996,4.0,1.1999999999999957,1
59.16,Paris,Vienna,5.16,23.199999999999996,14.000000000000002,2.5999999999999943,2
59.73,Paris,Vienna,1.73,23.399999999999995,14.000000000000002,2.9999999999999964,2
81.29,Paris,Vienna,3.29,23.599999999999994,14.000000000000002,3.3999999999999915,2
29.39,Vienna,Prague,17.39,23.799999999999997,4.0,0.7999999999999972,1
33.87,Vienna,Prague,18.869999999999997,23.999999999999996,4.0,0.9999999999999964,1
44.61,Vienna,Prague,17.61,24.199999999999996,4.0,1.1999999999999957,1
67.87,Munich,Paris,0.87,24.799999999999997,9.0,0.7999999999999972,1
75.17,Munich,Paris,14.17,24.999999999999996,9.0,0.9999999999999964,1
76.15,Munich,Paris,5.15,25.199999999999996,9.0,1.1999999999999957,1
47.26,Vienna,Prague,18.259999999999998,26.799999999999997,4.0,0.7999999999999972,1
84.39,Munich,Paris,15.389999999999999,26.799999999999997,9.0,0.7999999999999972,1
