duetime,startnode,endnode,starttime,arrivaltime,transporttime,handlingtime,hops
23.83,Vienna,Prague,2.83,8.399999999999999,4.0,1.3999999999999995,1
26.88,Vienna,Prague,0.88,8.599999999999998,4.0,1.5999999999999988,1
29.92,Vienna,Prague,1.92,8.799999999999997,4.0,1.799999999999998,1
28.2,Vienna,Prague,4.2,10.199999999999992,4.000000000000001,1.1999999999999922,1
30.27,Vienna,Prague,2.27,10.399999999999991,4.000000000000001,1.3999999999999915,1
33.23,Vienna,Prague,3.23,10.59999999999999,4.000000000000001,1.5999999999999908,1
24.689999999999998,Vienna,Prague,5.6899999999999995,11.399999999999988,4.000000000000001,1.399999999999988,1
14.78,Paris,Brussels,0.78,11.399999999999995,4.000000000000001,1.399999999999995,1
32.79,Vienna,Prague,5.789999999999999,11.599999999999987,4.000000000000001,1.5999999999999872,1
16.259999999999998,Paris,Brussels,3.26,11.599999999999994,4.000000000000001,1.5999999999999943,1
34.93,Vienna,Prague,4.93,11.799999999999986,4.000000000000001,1.7999999999999865,1
29.240000000000002,Paris,Brussels,5.24,11.799999999999994,4.000000000000001,1.7999999999999936,1
18.419999999999998,Vienna,Prague,6.419999999999999,12.599999999999984,4.000000000000001,1.5999999999999837,1
26.29,Vienna,Prague,6.289999999999999,12.799999999999983,4.000000000000001,1.799999999999983,1
36.65,Vienna,Prague,6.6499999999999995,12.999999999999982,4.000000000000001,1.9999999999999822,1
30.07,Vienna,Prague,7.069999999999999,13.199999999999982,4.0,1.1999999999999815,1
36.1,Vienna,Prague,7.1,13.39999999999998,4.0,1.3999999999999808,1
28.36,Paris,Brussels,6.36,13.399999999999995,4.0,1.399999999999995,1
37.64,Vienna,Prague,5.64,13.59999999999998,4.0,1.59999999999998,1
35.97,Paris,Brussels,6.970000000000001,13.599999999999994,4.0,1.5999999999999943,1
36.56,Paris,Brussels,7.5600000000000005,13.799999999999994,4.0,1.7999999999999936,1
26.09,Paris,Brussels,9.09,14.799999999999997,4.0,0.7999999999999972,1
61.93,Munich,Paris,0.93,14.8,9.0,0.8000000000000007,1
37.43,Paris,Brussels,8.43,14.999999999999996,4.0,0.9999999999999964,1
70.12,Munich,Paris,4.12,15.0,9.0,1.0,1
38.41,Paris,Brussels,8.41,15.199999999999996,4.0,1.1999999999999957,1
