truckname,startnode,endnode,starttime,endtime,load,capacity
Gent_0,Gent,Brussel,1.8000000000000003,2.5500000000000003,3,3
Gent_0,Brussel,Gent,3.0,3.75,0,3
Brugge_0,Brugge,Gent,3.8000000000000003,4.550000000000001,3,3
Brugge_0,Gent,Brugge,5.0,5.75,0,3
Gent_1,Gent,Kortrijk,5.299999999999999,5.799999999999999,3,3
Brussel_0,Brussel,Antwerpen,5.299999999999999,6.049999999999999,3,3
Gent_1,Kortrijk,Gent,6.5,7.0,0,3
Kortrijk_0,Kortrijk,Ronse,6.799999999999999,7.299999999999999,3,3
Brussel_0,Antwerpen,Brussel,6.699999999999999,7.449999999999999,2,3
Namur_0,Namur,Charleroi,7.799999999999999,8.299999999999999,3,3
Kortrijk_0,Ronse,Kortrijk,8.0,8.5,0,3
Ronse_0,Ronse,Mons,8.299999999999999,9.049999999999999,3,3
Namur_0,Charleroi,Namur,9.0,9.5,0,3
Brussel_1,Brussel,Antwerpen,8.799999999999999,9.549999999999999,3,3
Ronse_0,Mons,Ronse,9.5,10.25,0,3
Charleroi_0,Charleroi,Brussel,9.299999999999999,10.299999999999999,3,3
Gent_2,Gent,Antwerpen,9.799999999999999,10.549999999999999,3,3
Gent_0,Gent,Brussel,9.799999999999999,10.549999999999999,3,3
Brussel_1,Antwerpen,Brussel,10.0,10.75,0,3
Brussel_2,Brussel,Gent,10.799999999999999,11.549999999999999,3,3
Gent_2,Antwerpen,Gent,11.2,11.95,2,3
Gent_0,Brussel,Gent,11.2,11.95,2,3
Charleroi_0,Brussel,Charleroi,11.299999999999999,12.299999999999999,3,3
Mons_0,Mons,Charleroi,11.799999999999999,12.299999999999999,3,3
Brugge_1,Brugge,Gent,12.299999999999999,13.049999999999999,3,3
Brussel_2,Gent,Brussel,12.349999999999998,13.099999999999998,2,3
Mons_0,Charleroi,Mons,13.0,13.5,0,3
Charleroi_2,Charleroi,Namur,13.299999999999999,13.799999999999999,3,3
Charleroi_1,Charleroi,Brussel,13.299999999999999,14.299999999999999,3,3
Namur_1,Namur,Charleroi,13.799999999999999,14.299999999999999,3,3
Gent_1,Gent,Kortrijk,13.799999999999999,14.299999999999999,3,3
Brugge_1,Gent,Brugge,13.7,14.45,2,3
Charleroi_2,Namur,Charleroi,14.5,15.0,0,3
Gent_1,Kortrijk,Gent,15.0,15.5,0,3
Namur_1,Charleroi,Namur,15.0,15.5,0,3
Brussel_0,Brussel,Antwerpen,14.799999999999999,15.549999999999999,3,3
Kortrijk_1,Kortrijk,Ronse,15.299999999999999,15.799999999999999,3,3
Charleroi_1,Brussel,Charleroi,15.1,16.1,1,3
Charleroi_0,Charleroi,Brussel,15.299999999999999,16.299999999999997,3,3
Brussel_0,Antwerpen,Brussel,16.0,16.75,0,3
Kortrijk_1,Ronse,Kortrijk,16.5,17.0,0,3
Brussel_1,Brussel,Antwerpen,16.800000000000004,17.550000000000004,3,3
Charleroi_0,Brussel,Charleroi,17.0,18.0,0,3
Brussel_2,Brussel,Gent,17.300000000000004,18.050000000000004,3,3
Brussel_1,Antwerpen,Brussel,18.0,18.75,0,3
Gent_2,Gent,Brussel,18.300000000000004,19.050000000000004,3,3
Brussel_2,Gent,Brussel,18.5,19.25,0,3
Gent_0,Gent,Antwerpen,18.800000000000004,19.550000000000004,3,3
Gent_2,Brussel,Gent,19.6,20.35,1,3
Gent_0,Antwerpen,Gent,20.0,20.75,0,3
Brussel_0,Brussel,Antwerpen,20.300000000000004,21.050000000000004,3,3
Mons_1,Mons,Charleroi,21.800000000000004,22.300000000000004,3,3
Brussel_0,Antwerpen,Brussel,21.700000000000003,22.450000000000003,2,3
Mons_1,Charleroi,Mons,23.0,23.5,0,3
Charleroi_2,Charleroi,Brussel,23.300000000000004,24.300000000000004,3,3
Antwerpen_0,Antwerpen,Gent,24.300000000000004,25.050000000000004,3,3
Gent_1,Gent,Brussel,24.300000000000004,25.050000000000004,3,3
Brussel_1,Brussel,Antwerpen,25.300000000000004,26.050000000000004,3,3
Charleroi_2,Brussel,Charleroi,25.200000000000003,26.200000000000003,2,3
Gent_2,Gent,Kortrijk,25.800000000000004,26.300000000000004,3,3
Antwerpen_0,Gent,Antwerpen,25.700000000000003,26.450000000000003,2,3
Gent_1,Brussel,Gent,26.1,26.85,1,3
Brussel_1,Antwerpen,Brussel,26.5,27.25,0,3
Charleroi_1,Charleroi,Namur,26.800000000000004,27.300000000000004,3,3
Gent_2,Kortrijk,Gent,27.0,27.5,0,3
Kortrijk_2,Kortrijk,Ronse,27.300000000000004,27.800000000000004,3,3
Gent_0,Gent,Brussel,27.800000000000004,28.550000000000004,3,3
Charleroi_1,Namur,Charleroi,28.200000000000003,28.700000000000003,2,3
Kortrijk_2,Ronse,Kortrijk,28.5,29.0,0,3
Ronse_1,Ronse,Mons,28.800000000000004,29.550000000000004,3,3
Gent_0,Brussel,Gent,29.1,29.85,1,3
Ronse_1,Mons,Ronse,30.0,30.75,0,3
Gent_1,Gent,Brugge,30.300000000000004,31.050000000000004,3,3
Mons_2,Mons,Charleroi,31.800000000000004,32.300000000000004,3,3
Gent_1,Brugge,Gent,31.700000000000003,32.45,2,3
Antwerpen_1,Antwerpen,Brussel,31.800000000000004,32.550000000000004,3,3
Mons_2,Charleroi,Mons,33.0,33.5,0,3
Charleroi_0,Charleroi,Brussel,32.800000000000004,33.800000000000004,3,3
Gent_2,Gent,Kortrijk,33.300000000000004,33.800000000000004,3,3
Antwerpen_1,Brussel,Antwerpen,33.2,33.95,2,3
Antwerpen_2,Antwerpen,Gent,33.800000000000004,34.550000000000004,3,3
Gent_2,Kortrijk,Gent,34.5,35.0,0,3
Brugge_2,Brugge,Gent,34.300000000000004,35.050000000000004,3,3
Kortrijk_0,Kortrijk,Ronse,34.800000000000004,35.300000000000004,3,3
Mons_0,Mons,Charleroi,34.800000000000004,35.300000000000004,3,3
Charleroi_0,Brussel,Charleroi,34.7,35.7,2,3
Gent_0,Gent,Kortrijk,35.300000000000004,35.800000000000004,3,3
Antwerpen_2,Gent,Antwerpen,35.2,35.95,2,3
Gent_2,Gent,Kortrijk,35.80000000000001,36.30000000000001,3,3
Kortrijk_0,Ronse,Kortrijk,36.0,36.5,0,3
Mons_0,Charleroi,Mons,36.0,36.5,0,3
Gent_1,Gent,Brussel,35.800000000000004,36.550000000000004,3,3
Brugge_2,Gent,Brugge,36.0,36.75,0,3
Charleroi_2,Charleroi,Brussel,35.800000000000004,36.800000000000004,3,3
Gent_0,Kortrijk,Gent,36.5,37.0,0,3
Namur_2,Namur,Charleroi,36.800000000000004,37.300000000000004,3,3
Kortrijk_1,Kortrijk,Ronse,36.90000000000002,37.40000000000002,3,3
Gent_2,Kortrijk,Gent,37.0,37.5,0,3
Kortrijk_2,Kortrijk,Ronse,37.300000000000004,37.800000000000004,3,3
Gent_1,Brussel,Gent,37.2,37.95,2,3
Gent_0,Gent,Brussel,37.300000000000004,38.050000000000004,3,3
Brussel_2,Brussel,Antwerpen,37.40000000000001,38.15000000000001,3,3
Kortrijk_1,Ronse,Kortrijk,38.0,38.5,0,3
Charleroi_2,Brussel,Charleroi,37.7,38.7,2,3
Namur_2,Charleroi,Namur,38.2,38.7,2,3
Charleroi_1,Charleroi,Brussel,37.800000000000004,38.800000000000004,3,3
Kortrijk_2,Ronse,Kortrijk,38.5,39.0,0,3
Brussel_2,Antwerpen,Brussel,38.5,39.25,0,3
Gent_0,Brussel,Gent,38.6,39.35,1,3
Ronse_2,Ronse,Mons,38.800000000000004,39.550000000000004,3,3
