duetime,startnode,endnode,starttime,arrivaltime,transporttime,handlingtime,hops
4.04,Brussel,Antwerpen,0.04,2.1500000000000004,0.75,0.40000000000000036,1
4.93,Brussel,Antwerpen,0.93,2.2500000000000004,0.75,0.5000000000000004,1
6.91,Brussel,Antwerpen,0.91,2.3500000000000005,0.75,0.6000000000000005,1
5.26,Antwerpen,Brussel,0.26,3.45,0.75,0.20000000000000018,1
5.2,Gent,Antwerpen,2.2,3.6500000000000004,0.75,0.40000000000000036,1
5.31,Gent,Antwerpen,0.31,3.7500000000000004,0.75,0.5000000000000004,1
7.12,Gent,Antwerpen,1.12,3.8500000000000005,0.75,0.6000000000000001,1
6.85,Gent,Antwerpen,2.85,5.449999999999999,0.75,0.1999999999999993,1
5.42,Brussel,Antwerpen,1.42,5.649999999999999,0.75,0.3999999999999986,1
9.3,Brussel,Antwerpen,3.3,5.749999999999998,0.75,0.4999999999999982,1
9.3,Brussel,Antwerpen,4.3,5.849999999999998,0.75,0.5999999999999979,1
10.96,Gent,Brussel,4.96,6.249999999999998,0.75,0.4999999999999982,1
4.69,Antwerpen,Brussel,2.6900000000000004,6.6999999999999975,0.75,0.4499999999999975,1
6.86,Antwerpen,Brussel,2.8600000000000003,6.799999999999997,0.75,0.5499999999999972,1
10.02,Antwerpen,Brussel,5.0200000000000005,6.899999999999997,0.75,0.6499999999999968,1
5.21,Antwerpen,Ronse,0.21,6.899999999999999,1.7500000000000004,1.1999999999999975,3
8.8,Antwerpen,Ronse,2.8,6.999999999999998,1.7500000000000004,1.4999999999999964,3
14.16,Antwerpen,Ronse,1.16,7.099999999999998,1.7500000000000004,1.7999999999999954,3
8.64,Brussel,Brugge,2.6399999999999997,7.149999999999999,1.5,0.7999999999999972,2
10.41,Brussel,Brugge,4.41,7.249999999999998,1.5,0.9999999999999964,2
11.4,Brussel,Brugge,1.4,7.349999999999998,1.5,1.1999999999999957,2
10.780000000000001,Namur,Gent,2.7800000000000002,7.749999999999998,2.2500000000000004,1.2999999999999972,3
11.39,Namur,Gent,3.39,7.849999999999998,2.2500000000000004,1.599999999999996,3
10.76,Brussel,Antwerpen,4.76,7.949999999999999,0.75,0.1999999999999993,1
10.41,Brussel,Brugge,5.41,8.95,1.5,0.5999999999999979,2
11.81,Gent,Brussel,7.8100000000000005,9.249999999999998,0.75,0.4999999999999982,1
11.98,Gent,Brussel,7.98,9.349999999999998,0.75,0.5999999999999979,1
15.61,Namur,Gent,1.61,9.849999999999998,2.2500000000000004,1.7999999999999954,3
10.11,Gent,Namur,2.11,9.899999999999999,2.25,1.1999999999999957,3
18.43,Gent,Namur,0.43,9.999999999999998,2.25,1.5999999999999943,3
19.58,Gent,Namur,5.58,10.099999999999998,2.25,1.399999999999995,3
10.719999999999999,Brussel,Antwerpen,7.72,10.149999999999999,0.75,0.3999999999999986,1
11.24,Mons,Antwerpen,1.24,10.249999999999998,2.25,1.2999999999999954,3
12.41,Brussel,Antwerpen,7.41,10.349999999999998,0.75,0.5999999999999979,1
15.26,Antwerpen,Ronse,3.26,10.499999999999998,1.75,1.1999999999999957,3
9.24,Gent,Antwerpen,7.24,10.649999999999999,0.75,0.3999999999999986,1
12.66,Gent,Antwerpen,7.66,10.749999999999998,0.75,0.4999999999999982,1
14.48,Gent,Antwerpen,9.48,10.849999999999998,0.75,0.5999999999999979,1
13.850000000000001,Antwerpen,Brussel,7.8500000000000005,11.549999999999999,0.75,0.29999999999999893,1
15.350000000000001,Antwerpen,Brussel,10.350000000000001,11.649999999999999,0.75,0.3999999999999986,1
12.29,Brussel,Brugge,8.29,12.149999999999999,1.5,0.7999999999999972,2
14.95,Brussel,Brugge,5.95,12.249999999999998,1.5,0.9999999999999964,2
20.45,Brussel,Brugge,8.45,12.349999999999998,1.5,0.8999999999999968,2
12.379999999999999,Gent,Antwerpen,10.379999999999999,13.649999999999999,0.75,0.3999999999999986,1
13.27,Gent,Antwerpen,10.27,13.749999999999998,0.75,0.4999999999999982,1
14.319999999999999,Gent,Antwerpen,12.319999999999999,13.849999999999998,0.75,0.5999999999999979,1
18.22,Gent,Namur,7.22,15.2,2.25,1.099999999999996,3
14.269999999999998,Brussel,Brugge,10.269999999999998,17.150000000000006,1.5,0.8000000000000043,2
12.71,Mons,Antwerpen,2.71,17.250000000000004,2.25,1.5,3
15.989999999999998,Brussel,Brugge,9.989999999999998,17.250000000000007,1.5,1.0000000000000053,2
18.52,Mons,Antwerpen,6.5200000000000005,17.350000000000005,2.25,1.5999999999999996,3
16.57,Namur,Gent,3.5700000000000003,17.35000000000001,2.25,1.3000000000000043,3
19.189999999999998,Brussel,Brugge,14.189999999999998,17.35000000000001,1.5,1.2000000000000082,2
19.11,Gent,Namur,11.11,17.400000000000006,2.25,1.200000000000001,3
19.54,Mons,Antwerpen,12.54,17.450000000000006,2.25,1.9000000000000021,3
21.89,Namur,Gent,11.89,17.45000000000001,2.25,1.5000000000000053,3
20.58,Gent,Namur,6.58,17.500000000000007,2.25,1.3000000000000043,3
23.68,Namur,Gent,12.68,17.55000000000001,2.25,1.8000000000000078,3
21.6,Gent,Namur,9.6,17.60000000000001,2.25,1.6000000000000068,3
19.01,Antwerpen,Brussel,13.010000000000002,17.650000000000006,0.75,0.4000000000000057,1
19.6,Antwerpen,Brussel,13.600000000000001,17.750000000000007,0.75,0.5000000000000071,1
21.490000000000002,Antwerpen,Brussel,16.490000000000002,17.85000000000001,0.75,0.6000000000000085,1
21.78,Antwerpen,Ronse,11.78,18.000000000000007,1.7499999999999982,1.300000000000006,3
23.61,Antwerpen,Ronse,12.61,18.10000000000001,1.7499999999999982,1.6000000000000085,3
15.2,Gent,Antwerpen,12.2,18.150000000000006,0.75,0.4000000000000057,1
20.57,Gent,Antwerpen,15.569999999999999,18.250000000000007,0.75,0.5000000000000071,1
22.729999999999997,Gent,Antwerpen,16.729999999999997,18.35000000000001,0.75,0.6000000000000085,1
20.950000000000003,Antwerpen,Brussel,16.950000000000003,18.550000000000004,0.75,0.30000000000000426,1
22.020000000000003,Antwerpen,Brussel,17.020000000000003,18.650000000000006,0.75,0.4000000000000057,1
19.12,Gent,Brussel,15.120000000000001,19.050000000000004,0.75,0.30000000000000426,1
20.41,Brussel,Antwerpen,16.41,19.150000000000006,0.75,0.4000000000000057,1
19.57,Gent,Brussel,17.57,19.150000000000006,0.75,0.4000000000000057,1
22.740000000000002,Mons,Antwerpen,5.74,19.250000000000007,2.25,1.7000000000000028,3
13.879999999999999,Brugge,Mons,5.88,19.250000000000014,2.5,1.70000000000001,4
29.27,Mons,Antwerpen,11.27,19.35000000000001,2.25,1.4000000000000092,3
18.009999999999998,Brugge,Mons,6.01,19.350000000000016,2.5,2.3000000000000096,4
21.29,Brugge,Mons,8.29,19.450000000000017,2.4999999999999982,1.7000000000000206,4
23.64,Gent,Brussel,19.64,21.150000000000006,0.75,0.4000000000000057,1
25.91,Namur,Gent,12.91,22.550000000000004,2.25,1.5000000000000018,3
23.009999999999998,Mons,Antwerpen,16.009999999999998,23.650000000000006,2.25,1.200000000000017,3
27.28,Brussel,Antwerpen,22.28,23.750000000000007,0.75,0.5000000000000071,1
29.88,Mons,Antwerpen,17.88,23.85000000000001,2.25,1.6000000000000227,3
22.58,Gent,Namur,12.58,24.400000000000006,2.25,1.2000000000000082,3
28.009999999999998,Gent,Namur,11.01,24.500000000000007,2.25,1.5000000000000107,3
28.759999999999998,Gent,Namur,19.759999999999998,24.60000000000001,2.25,1.40000000000002,3
29.28,Antwerpen,Brussel,23.28,24.950000000000003,0.75,0.20000000000000284,1
22.119999999999997,Gent,Antwerpen,18.119999999999997,25.150000000000006,0.75,0.4000000000000057,1
26.689999999999998,Gent,Antwerpen,23.689999999999998,25.250000000000007,0.75,0.5000000000000071,1
26.74,Gent,Antwerpen,20.74,25.35000000000001,0.75,0.6000000000000085,1
30.060000000000002,Namur,Gent,15.06,27.550000000000004,2.25,1.1000000000000156,3
28.11,Gent,Antwerpen,24.11,28.150000000000006,0.75,0.4000000000000057,1
30.59,Gent,Antwerpen,26.59,28.250000000000007,0.75,0.5000000000000071,1
32.989999999999995,Gent,Antwerpen,26.99,28.35000000000001,0.75,0.6000000000000085,1
32.47,Gent,Antwerpen,27.47,28.950000000000003,0.75,0.20000000000000284,1
30.29,Gent,Namur,19.29,29.500000000000014,2.25,1.5000000000000284,3
37.06,Antwerpen,Ronse,24.06,29.60000000000001,1.75,1.5000000000000213,3
31.36,Gent,Namur,20.36,29.600000000000016,2.25,1.400000000000027,3
25.82,Brussel,Antwerpen,23.82,29.650000000000006,0.75,0.4000000000000057,1
31.41,Gent,Namur,24.41,29.700000000000017,2.25,1.7000000000000313,3
32.42,Brussel,Antwerpen,26.42,29.750000000000007,0.75,0.5000000000000071,1
35.6,Gent,Namur,24.6,29.80000000000002,2.25,1.5000000000000355,3
33.45,Brussel,Antwerpen,28.450000000000003,29.85000000000001,0.75,0.6000000000000085,1
20.549999999999997,Brussel,Brugge,8.549999999999999,30.150000000000006,1.5,0.8000000000000043,2
29.13,Brussel,Brugge,19.13,30.250000000000007,1.5,0.9000000000000128,2
34.48,Brussel,Brugge,26.479999999999997,30.35000000000001,1.5,1.0000000000000142,2
35.97,Antwerpen,Ronse,25.97,30.400000000000006,1.75,1.200000000000017,3
36.239999999999995,Antwerpen,Ronse,26.24,30.500000000000007,1.75,1.5000000000000213,3
37.349999999999994,Antwerpen,Ronse,25.349999999999998,30.60000000000001,1.75,1.6000000000000227,3
32.400000000000006,Gent,Brussel,29.400000000000002,30.650000000000006,0.75,0.4000000000000057,1
34.24,Gent,Brussel,29.240000000000002,30.750000000000007,0.75,0.5000000000000071,1
31.54,Antwerpen,Brussel,28.54,30.950000000000003,0.75,0.20000000000000284,1
30.75,Namur,Gent,18.75,31.150000000000006,2.25,1.200000000000017,3
34.28,Namur,Gent,27.279999999999998,31.250000000000007,2.25,1.200000000000017,3
35.629999999999995,Namur,Gent,24.63,31.35000000000001,2.25,1.7000000000000242,3
36.45,Namur,Gent,20.45,32.050000000000004,2.25,1.3000000000000185,3
34.15,Mons,Antwerpen,18.15,32.150000000000006,2.25,1.5000000000000213,3
35.34,Brussel,Antwerpen,29.340000000000003,32.25000000000001,0.75,0.5000000000000071,1
36.650000000000006,Brussel,Antwerpen,30.650000000000002,32.35000000000001,0.75,0.6000000000000085,1
33.49,Gent,Brussel,30.490000000000002,32.650000000000006,0.75,0.4000000000000057,1
33.09,Gent,Antwerpen,31.09,32.650000000000006,0.75,0.4000000000000057,1
34.900000000000006,Gent,Brussel,30.900000000000002,32.75000000000001,0.75,0.5000000000000071,1
33.489999999999995,Gent,Antwerpen,28.49,32.75000000000001,0.75,0.5000000000000071,1
37.28,Gent,Brussel,31.28,32.85000000000001,0.75,0.6000000000000085,1
35.08,Gent,Antwerpen,30.08,32.85000000000001,0.75,0.6000000000000085,1
33.82,Antwerpen,Brussel,31.82,33.45,0.75,0.20000000000000284,1
35.84,Gent,Antwerpen,31.84,34.150000000000006,0.75,0.4000000000000057,1
37.84,Gent,Antwerpen,32.84,34.25000000000001,0.75,0.5000000000000071,1
37.88,Gent,Antwerpen,32.88,34.35000000000001,0.75,0.6000000000000085,1
39.959999999999994,Antwerpen,Ronse,25.959999999999997,35.10000000000001,1.75,1.8000000000000256,3
29.61,Mons,Antwerpen,18.61,36.150000000000006,2.25,1.200000000000017,3
35.709999999999994,Namur,Gent,26.709999999999997,36.25000000000001,2.25,1.5000000000000213,3
36.89,Brussel,Antwerpen,33.89,36.25000000000001,0.75,0.5000000000000071,1
25.05,Brugge,Mons,6.05,36.250000000000014,2.5,1.9000000000000234,4
42.44,Namur,Gent,25.439999999999998,36.35000000000001,2.25,1.8000000000000256,3
37.97,Brussel,Antwerpen,34.97,36.35000000000001,0.75,0.6000000000000085,1
27.04,Brugge,Mons,16.04,36.350000000000016,2.5,1.8000000000000327,4
27.74,Brugge,Mons,17.74,36.45000000000002,2.5,2.150000000000034,4
38.3,Antwerpen,Brussel,33.3,37.45,0.75,0.20000000000000284,1
37.370000000000005,Gent,Brussel,35.370000000000005,37.550000000000004,0.75,0.30000000000000426,1
39.480000000000004,Gent,Brussel,36.480000000000004,37.650000000000006,0.75,0.4000000000000057,1
38.269999999999996,Antwerpen,Ronse,33.269999999999996,37.900000000000006,1.75,1.0000000000000142,3
38.95,Antwerpen,Ronse,28.95,38.00000000000001,1.75,1.200000000000017,3
37.349999999999994,Brussel,Brugge,30.349999999999998,38.150000000000006,1.5,0.8000000000000114,2
42.25,Brussel,Brugge,35.25,38.25000000000001,1.5,0.70000000000001,2
43.29,Brussel,Brugge,34.29,38.35000000000001,1.5,1.3000000000000185,2
32.21,Mons,Antwerpen,22.21,38.650000000000006,2.25,1.400000000000027,3
40.199999999999996,Mons,Antwerpen,32.199999999999996,38.75000000000001,2.25,1.5000000000000284,3
