duetime,startnode,endnode,starttime,arrivaltime,transporttime,handlingtime,hops
5.8100000000000005,Antwerpen,Brussel,0.81,2.1500000000000004,0.75,0.40000000000000036,1
3.4699999999999998,Brussel,Antwerpen,0.47,2.1500000000000004,0.75,0.40000000000000036,1
3.41,Gent,Antwerpen,0.41,2.1500000000000004,0.75,0.40000000000000036,1
6.09,Antwerpen,Brussel,0.09,2.2500000000000004,0.75,0.5000000000000004,1
5.8100000000000005,Brussel,Antwerpen,0.81,2.2500000000000004,0.75,0.5000000000000004,1
3.7199999999999998,Gent,Antwerpen,0.72,2.2500000000000004,0.75,0.5000000000000004,1
6.76,Antwerpen,Brussel,0.76,2.3500000000000005,0.75,0.6000000000000005,1
6.99,Brussel,Antwerpen,0.99,2.3500000000000005,0.75,0.6000000000000005,1
6.85,Gent,Antwerpen,0.85,2.3500000000000005,0.75,0.6000000000000005,1
2.73,Gent,Brussel,0.73,2.7,0.75,0.4500000000000002,1
4.01,Gent,Brussel,1.01,2.8000000000000003,0.75,0.5500000000000003,1
6.48,Gent,Brussel,1.48,2.9000000000000004,0.75,0.6500000000000004,1
7.07,Gent,Brussel,1.07,2.9000000000000004,0.75,0.6500000000000004,1
7.4399999999999995,Brussel,Antwerpen,1.44,3.45,0.75,0.20000000000000018,1
5.09,Gent,Brussel,2.09,4.699999999999999,0.7500000000000004,0.4499999999999993,1
5.8,Gent,Brussel,2.8,4.799999999999999,0.7500000000000004,0.5499999999999989,1
5.84,Gent,Brussel,1.8399999999999999,4.899999999999999,0.7500000000000004,0.6499999999999986,1
3.26,Gent,Antwerpen,1.26,5.149999999999999,0.75,0.3999999999999986,1
6.35,Gent,Antwerpen,3.35,5.249999999999998,0.75,0.4999999999999982,1
7.46,Gent,Antwerpen,3.46,5.349999999999998,0.75,0.5999999999999979,1
7.449999999999999,Gent,Brussel,3.4499999999999997,5.399999999999999,0.75,0.6499999999999986,1
8.71,Gent,Brussel,2.71,5.499999999999998,0.75,0.7499999999999982,1
5.76,Antwerpen,Brussel,3.76,5.6999999999999975,0.75,0.4499999999999975,1
5.609999999999999,Brussel,Antwerpen,3.61,5.749999999999998,0.75,0.4999999999999982,1
7.04,Antwerpen,Brussel,3.04,5.799999999999997,0.75,0.5499999999999972,1
9.4,Brussel,Antwerpen,4.4,5.849999999999998,0.75,0.5999999999999979,1
9.04,Antwerpen,Brussel,4.04,5.899999999999997,0.75,0.6499999999999968,1
7.02,Gent,Brussel,4.02,5.899999999999997,0.75,0.6499999999999968,1
10.72,Mons,Antwerpen,0.72,5.9499999999999975,2.2500000000000004,1.4999999999999982,3
7.73,Brussel,Brugge,0.73,6.149999999999999,1.5,0.7999999999999989,2
13.2,Namur,Gent,1.2,6.249999999999998,2.2500000000000004,1.3999999999999986,3
8.06,Brussel,Brugge,2.06,6.249999999999998,1.5,0.9999999999999987,2
7.8100000000000005,Brussel,Antwerpen,4.8100000000000005,6.349999999999998,0.75,0.5999999999999979,1
13.78,Namur,Gent,0.78,6.349999999999998,2.2500000000000004,1.699999999999998,3
12.95,Brussel,Brugge,0.95,6.349999999999998,1.5,1.199999999999998,2
10.93,Brussel,Antwerpen,4.930000000000001,6.4499999999999975,0.75,0.6999999999999975,1
16.46,Mons,Antwerpen,1.4600000000000002,6.549999999999997,2.2500000000000004,1.699999999999998,3
7.71,Gent,Antwerpen,2.71,6.649999999999999,0.75,0.3999999999999986,1
7.99,Gent,Antwerpen,1.99,6.749999999999998,0.75,0.4999999999999982,1
