duetime,startnode,endnode,starttime,arrivaltime,transporttime,handlingtime,hops
19.28,Vienna,Prague,1.28,6.800000000000001,4.0,0.8000000000000007,1
27.05,Vienna,Prague,0.05,7.000000000000001,4.0,1.0000000000000009,1
31.95,Vienna,Prague,0.9500000000000001,7.200000000000001,4.0,1.200000000000001,1
21.15,Vienna,Prague,2.15,8.8,4.000000000000001,0.8000000000000007,1
32.31,Vienna,Prague,3.3099999999999996,9.0,4.000000000000001,1.0,1
32.72,Vienna,Prague,1.72,9.2,4.000000000000001,1.1999999999999993,1
16.82,Paris,Brussels,1.82,10.8,4.000000000000001,0.8000000000000007,1
16.689999999999998,Vienna,Prague,4.6899999999999995,10.8,4.000000000000001,0.8000000000000007,1
21.77,Paris,Brussels,5.7700000000000005,11.0,4.000000000000001,1.0,1
25.23,Vienna,Prague,5.2299999999999995,11.0,4.000000000000001,1.0,1
25.12,Paris,Brussels,1.12,11.2,4.000000000000001,1.1999999999999993,1
25.45,Vienna,Prague,4.449999999999999,11.2,4.000000000000001,1.1999999999999993,1
30.33,Vienna,Prague,7.329999999999999,12.799999999999997,4.0,0.7999999999999972,1
37.82,Munich,Paris,2.82,12.8,9.0,0.8000000000000007,1
33.32,Vienna,Prague,6.319999999999999,12.999999999999996,4.0,0.9999999999999964,1
58.17,Munich,Paris,1.17,13.0,9.0,1.0,1
34.33,Vienna,Prague,5.329999999999999,13.199999999999996,4.0,1.1999999999999957,1
59.48,Munich,Paris,0.48,13.2,9.0,1.1999999999999993,1
21.39,Vienna,Prague,9.389999999999999,15.799999999999997,4.0,0.7999999999999972,1
41.17,Munich,Paris,4.17,15.999999999999993,9.0,1.999999999999993,1
31.63,Vienna,Prague,9.629999999999999,15.999999999999996,4.0,0.9999999999999964,1
42.88,Munich,Paris,3.88,16.199999999999992,9.0,2.199999999999992,1
31.85,Vienna,Prague,10.85,16.199999999999996,4.0,1.1999999999999957,1
48.7,Munich,Paris,4.7,16.39999999999999,9.0,2.3999999999999915,1
40.72,Munich,Paris,6.720000000000001,18.399999999999984,9.0,2.3999999999999844,1
60.75,Munich,Paris,4.75,18.599999999999984,9.0,2.5999999999999837,1
65.95,Munich,Paris,5.95,18.799999999999983,9.0,2.799999999999983,1
27.39,Vienna,Prague,12.39,18.799999999999997,4.0,0.7999999999999972,1
31.11,Vienna,Prague,13.11,18.999999999999996,4.0,0.9999999999999964,1
36.629999999999995,Vienna,Prague,10.629999999999999,19.199999999999996,4.0,1.1999999999999957,1
49.08,Paris,Vienna,3.08,20.199999999999996,14.0,1.9999999999999964,2
76.04,Paris,Vienna,1.04,20.399999999999995,14.0,2.1999999999999957,2
28.72,Vienna,Prague,14.72,20.399999999999995,4.0,1.399999999999995,1
78.72,Paris,Vienna,1.7200000000000002,20.599999999999994,14.0,2.5999999999999943,2
40.81,Vienna,Prague,14.81,20.599999999999994,4.0,1.5999999999999943,1
43.08,Vienna,Prague,13.08,20.799999999999994,4.0,1.7999999999999936,1
29.29,Vienna,Prague,15.290000000000001,20.999999999999993,4.0,0.9999999999999929,1
40.0,Vienna,Prague,16.0,21.199999999999992,4.0,1.1999999999999922,1
44.82,Vienna,Prague,13.82,21.39999999999999,4.0,1.3999999999999915,1
22.44,Paris,Brussels,6.44,21.799999999999986,4.0,1.7999999999999865,1
36.45,Munich,Paris,9.450000000000001,21.799999999999997,9.0,0.7999999999999972,1
25.16,Paris,Brussels,10.16,21.999999999999986,4.0,1.9999999999999858,1
51.96,Munich,Paris,11.96,21.999999999999996,9.0,0.9999999999999964,1
30.41,Paris,Brussels,5.41,22.199999999999985,4.0,2.199999999999985,1
70.84,Munich,Paris,9.840000000000002,22.199999999999996,9.0,1.1999999999999957,1
34.91,Paris,Brussels,12.91,22.399999999999984,4.0,2.3999999999999844,1
39.1,Paris,Brussels,14.1,22.599999999999984,4.0,2.5999999999999837,1
41.55,Paris,Brussels,11.55,22.799999999999983,4.0,2.799999999999983,1
44.39,Vienna,Prague,16.39,23.799999999999997,4.0,0.7999999999999972,1
45.82,Vienna,Prague,14.82,23.999999999999996,4.0,0.9999999999999964,1
48.2,Vienna,Prague,18.2,24.199999999999996,4.0,1.1999999999999957,1
52.9,Munich,Paris,13.9,24.799999999999986,9.0,1.7999999999999865,1
36.14,Vienna,Prague,20.14,25.799999999999997,4.0,0.7999999999999972,1
39.39,Vienna,Prague,19.39,25.999999999999996,4.0,0.9999999999999964,1
39.93000000000001,Vienna,Prague,20.930000000000003,26.199999999999996,4.0,1.1999999999999957,1
84.31,Munich,Paris,15.31,27.99999999999999,9.0,0.9999999999999893,1
87.42,Munich,Paris,15.42,28.19999999999999,9.0,1.1999999999999886,1
36.22,Paris,Brussels,19.22,28.799999999999986,4.0,1.7999999999999865,1
41.44,Paris,Brussels,19.439999999999998,28.999999999999986,4.0,1.9999999999999858,1
44.019999999999996,Paris,Brussels,21.019999999999996,29.199999999999985,4.0,2.199999999999985,1
50.86,Rotterdam,Milan,1.86,29.399999999999995,16.0,4.799999999999979,4
41.480000000000004,Vienna,Prague,22.480000000000004,29.399999999999995,4.0,1.399999999999995,1
89.9,Rotterdam,Milan,4.9,29.599999999999994,16.0,5.5999999999999766,4
45.47,Vienna,Prague,21.470000000000002,29.599999999999994,4.0,1.5999999999999943,1
132.4,Rotterdam,Milan,5.4,29.799999999999994,16.0,6.399999999999974,4
46.24,Vienna,Prague,20.240000000000002,29.799999999999994,4.0,1.7999999999999936,1
56.61,Munich,Paris,19.61,29.999999999999993,9.0,0.9999999999999929,1
45.21000000000001,Vienna,Prague,24.210000000000004,29.999999999999993,4.0,0.9999999999999929,1
59.09,Munich,Paris,18.09,30.199999999999992,9.0,1.1999999999999922,1
49.78,Vienna,Prague,19.78,30.199999999999992,4.0,1.1999999999999922,1
50.45,Vienna,Prague,20.450000000000003,30.39999999999999,4.0,1.3999999999999915,1
50.08,Paris,Vienna,8.08,30.799999999999997,14.0,1.7999999999999865,2
51.36,Vienna,Prague,22.360000000000003,30.799999999999997,4.0,0.7999999999999972,1
57.14,Paris,Vienna,6.140000000000001,30.999999999999996,14.0,1.7999999999999972,2
52.19,Vienna,Prague,20.19,30.999999999999996,4.0,0.9999999999999964,1
78.26,Paris,Vienna,12.26,31.199999999999996,14.0,1.999999999999993,2
53.28,Vienna,Prague,24.280000000000005,31.199999999999996,4.0,1.1999999999999957,1
39.489999999999995,Paris,Brussels,26.49,31.799999999999997,4.0,0.7999999999999936,1
45.3,Paris,Brussels,25.299999999999997,31.999999999999996,4.0,0.9999999999999964,1
80.35,Paris,Vienna,9.35,32.39999999999999,14.000000000000004,2.399999999999988,2
80.75,Paris,Vienna,7.750000000000001,32.599999999999994,14.000000000000004,2.799999999999983,2
83.02,Paris,Vienna,10.02,32.8,14.000000000000004,2.999999999999993,2
41.68000000000001,Vienna,Prague,28.680000000000007,33.8,3.9999999999999964,0.7999999999999972,1
60.4,Paris,Brussels,28.4,34.0,4.0000000000000036,1.0,1
48.35000000000001,Vienna,Prague,27.350000000000005,34.0,3.9999999999999964,1.0,1
53.650000000000006,Vienna,Prague,27.650000000000006,34.2,3.9999999999999964,1.2000000000000028,1
67.38,Paris,Vienna,16.38,35.99999999999997,13.999999999999996,3.5999999999999517,2
46.03000000000001,Vienna,Prague,29.03000000000001,36.0,4.0000000000000036,1.0,1
84.19,Paris,Vienna,8.19,36.199999999999974,13.999999999999996,2.5999999999999623,2
50.61000000000001,Vienna,Prague,29.610000000000007,36.2,4.0000000000000036,1.2000000000000028,1
66.19,Berlin,Milan,7.189999999999999,36.39999999999998,14.0,3.399999999999963,3
91.43,Paris,Vienna,6.430000000000001,36.39999999999998,13.999999999999996,2.3999999999999773,2
54.56,Vienna,Prague,24.560000000000006,36.400000000000006,4.0000000000000036,1.4000000000000057,1
78.3,Berlin,Milan,6.299999999999999,36.59999999999998,14.0,3.5999999999999694,3
82.77,Berlin,Milan,14.77,36.79999999999998,14.0,4.199999999999967,3
71.61,Rotterdam,Milan,12.610000000000001,36.999999999999986,15.999999999999996,4.799999999999962,4
83.42,Rotterdam,Milan,11.420000000000002,37.19999999999999,15.999999999999996,5.599999999999962,4
131.47,Rotterdam,Milan,6.470000000000001,37.39999999999999,15.999999999999996,6.3999999999999595,4
43.55000000000001,Vienna,Prague,31.550000000000008,39.40000000000002,4.0,1.40000000000002,1
46.64,Vienna,Prague,32.64,39.60000000000002,4.0,1.6000000000000227,1
53.24,Vienna,Prague,33.24,39.800000000000026,4.0,1.8000000000000256,1
54.02,Vienna,Prague,32.02,40.00000000000003,4.0,1.0000000000000284,1
72.3,Paris,Vienna,21.3,40.20000000000003,13.999999999999996,2.600000000000037,2
54.88000000000001,Vienna,Prague,25.880000000000006,40.20000000000003,4.0,1.2000000000000313,1
72.83,Paris,Vienna,22.83,40.400000000000034,13.999999999999996,3.0000000000000426,2
55.36,Vienna,Prague,23.360000000000003,40.400000000000034,4.0,1.400000000000034,1
93.63,Paris,Vienna,10.629999999999999,40.60000000000004,14.0,4.400000000000016,2
61.59,Lyon,Hamburg,5.59,41.000000000000014,15.999999999999996,4.7999999999999865,4
64.75,Lyon,Hamburg,8.75,41.20000000000002,15.999999999999996,5.599999999999994,4
66.22,Lyon,Hamburg,15.219999999999999,41.40000000000002,15.999999999999996,6.199999999999999,4
60.790000000000006,Vienna,Prague,31.790000000000006,41.800000000000054,4.0,1.800000000000054,1
61.45,Vienna,Prague,33.45,42.00000000000006,4.0,2.000000000000057,1
62.46,Vienna,Prague,34.46,42.20000000000006,4.0,2.2000000000000597,1
56.13,Vienna,Prague,38.13,43.80000000000001,4.0,0.8000000000000114,1
66.49000000000001,Vienna,Prague,35.49,44.000000000000014,4.0,1.0000000000000142,1
82.03,Paris,Vienna,24.029999999999998,44.00000000000003,14.0,2.8000000000000114,2
69.0,Vienna,Prague,37.0,44.20000000000002,4.0,1.200000000000017,1
98.08,Paris,Vienna,13.08,44.20000000000003,14.0,4.20000000000001,2
69.64,Berlin,Milan,21.639999999999997,44.40000000000002,13.999999999999996,3.000000000000014,3
98.09,Paris,Vienna,20.09,44.400000000000034,13.999999999999996,3.2000000000000455,2
74.37,Berlin,Milan,20.369999999999997,44.60000000000002,13.999999999999996,3.600000000000019,3
84.6,Berlin,Milan,4.6,44.800000000000026,14.0,3.6000000000000227,3
69.48,Lyon,Hamburg,3.48,45.20000000000002,16.0,4.000000000000028,4
100.08,Lyon,Hamburg,16.08,45.40000000000002,16.000000000000004,4.800000000000029,4
102.43,Lyon,Hamburg,0.43,45.60000000000002,16.000000000000004,5.2000000000000455,4
66.53,Munich,Paris,20.53,46.80000000000001,9.0,0.8000000000000114,1
69.42,Munich,Paris,24.42,47.000000000000014,9.0,1.0000000000000142,1
71.34,Munich,Paris,31.340000000000003,47.20000000000002,9.0,1.200000000000017,1
53.46,Vienna,Prague,39.46,48.40000000000002,4.0,1.40000000000002,1
63.19,Vienna,Prague,42.19,48.60000000000002,4.0,1.6000000000000227,1
68.75999999999999,Vienna,Prague,42.76,48.800000000000026,4.0,1.8000000000000256,1
77.87,Paris,Vienna,29.869999999999997,49.00000000000003,13.999999999999996,1.8000000000000256,2
98.9,Paris,Vienna,4.9,49.20000000000003,14.0,2.4000000000000306,2
79.92999999999999,Berlin,Milan,27.929999999999993,49.40000000000002,13.999999999999996,3.2000000000000455,3
54.41,Paris,Brussels,36.41,49.40000000000002,4.0,1.40000000000002,1
99.07,Paris,Vienna,23.069999999999997,49.400000000000034,14.0,3.40000000000002,2
85.69999999999999,Berlin,Milan,21.699999999999996,49.60000000000002,13.999999999999996,4.000000000000021,3
62.08,Vienna,Prague,43.08,49.80000000000001,4.0,1.8000000000000114,1
85.7,Berlin,Milan,1.7,49.800000000000026,14.0,4.000000000000021,3
64.81,Vienna,Prague,43.809999999999995,50.000000000000014,4.0,2.000000000000014,1
68.3,Vienna,Prague,43.3,50.20000000000002,4.0,2.200000000000017,1
72.60000000000001,Munich,Paris,37.60000000000001,51.80000000000001,9.0,0.8000000000000114,1
82.57000000000001,Munich,Paris,35.57000000000001,52.000000000000014,9.0,1.0000000000000142,1
88.87,Munich,Paris,32.870000000000005,52.20000000000002,9.0,1.200000000000017,1
60.5,Vienna,Prague,46.5,52.40000000000002,4.0,1.40000000000002,1
70.95,Vienna,Prague,46.95,52.60000000000002,4.0,1.6000000000000227,1
118.25,Rotterdam,Milan,15.250000000000002,52.80000000000001,16.0,3.2000000000000135,4
74.14,Paris,Brussels,45.14,52.80000000000001,4.0,0.8000000000000114,1
72.25999999999999,Vienna,Prague,46.26,52.800000000000026,4.0,1.8000000000000256,1
119.16,Rotterdam,Milan,22.160000000000004,53.000000000000014,16.0,4.000000000000021,4
79.22,Paris,Brussels,47.22,53.000000000000014,4.0,1.0000000000000142,1
64.56,Vienna,Prague,47.56,53.00000000000003,4.0,1.0000000000000284,1
126.41,Rotterdam,Milan,15.410000000000002,53.20000000000002,16.0,4.800000000000029,4
66.91,Vienna,Prague,47.910000000000004,53.20000000000003,4.0,1.2000000000000313,1
95.88,Berlin,Milan,21.879999999999995,53.40000000000002,14.0,4.800000000000029,3
69.77000000000001,Vienna,Prague,47.77,53.400000000000034,4.0,1.400000000000034,1
97.66,Berlin,Milan,4.659999999999999,53.60000000000002,14.0,4.200000000000017,3
104.74,Lyon,Hamburg,15.739999999999998,53.80000000000001,16.0,3.6000000000000654,4
101.86,Berlin,Milan,2.86,53.800000000000026,14.0,4.2000000000000135,3
105.98,Lyon,Hamburg,2.98,54.000000000000014,16.0,3.8000000000000504,4
108.65,Lyon,Hamburg,6.65,54.20000000000002,16.0,4.400000000000055,4
70.45,Vienna,Prague,47.45,54.200000000000045,4.0,1.2000000000000455,1
72.86,Vienna,Prague,46.86,54.40000000000005,4.0,1.4000000000000483,1
73.69999999999999,Vienna,Prague,42.699999999999996,54.60000000000005,4.0,1.6000000000000512,1
90.24000000000001,Munich,Paris,27.240000000000002,55.80000000000001,9.0,0.8000000000000114,1
91.4,Munich,Paris,35.400000000000006,56.000000000000014,9.0,1.0000000000000142,1
95.74000000000001,Munich,Paris,31.740000000000002,56.20000000000002,9.0,1.200000000000017,1
98.82,Paris,Vienna,36.819999999999986,56.60000000000008,14.0,3.0000000000000995,2
86.51,Rotterdam,Milan,32.510000000000005,56.80000000000001,16.0,4.000000000000057,4
99.82,Paris,Vienna,33.81999999999999,56.80000000000008,14.0,2.600000000000094,2
92.32000000000001,Rotterdam,Milan,33.32000000000001,57.000000000000014,16.0,4.800000000000068,4
101.82,Paris,Vienna,33.81999999999999,57.000000000000085,14.0,3.0000000000000995,2
116.89000000000001,Rotterdam,Milan,33.89000000000001,57.20000000000002,16.0,5.60000000000008,4
65.29,Vienna,Prague,50.290000000000006,57.80000000000001,4.0,0.8000000000000114,1
73.96000000000001,Vienna,Prague,49.96000000000001,58.000000000000014,4.0,1.0000000000000142,1
74.52000000000001,Vienna,Prague,50.52,58.20000000000002,4.0,1.200000000000017,1
81.66,Munich,Paris,46.660000000000004,58.200000000000045,9.0,1.2000000000000455,1
107.56,Berlin,Milan,20.56,58.20000000000009,14.0,5.0000000000000995,3
85.55000000000001,Munich,Paris,47.550000000000004,58.40000000000005,9.0,1.4000000000000483,1
107.97,Berlin,Milan,35.96999999999999,58.40000000000009,14.0,4.600000000000165,3
101.62,Munich,Paris,44.620000000000005,58.60000000000005,9.0,1.6000000000000512,1
111.17,Berlin,Milan,4.17,58.600000000000094,14.0,4.40000000000008,3
74.47999999999999,Vienna,Prague,54.48,59.80000000000001,4.0,0.8000000000000114,1
79.12,Vienna,Prague,48.120000000000005,60.000000000000014,4.0,1.0000000000000142,1
79.32,Vienna,Prague,54.32,60.20000000000002,4.0,1.200000000000017,1
87.54,Munich,Paris,48.540000000000006,60.40000000000002,9.0,1.40000000000002,1
107.96000000000001,Munich,Paris,43.96000000000001,60.60000000000002,9.0,1.6000000000000227,1
108.60000000000001,Munich,Paris,48.60000000000001,60.800000000000026,9.0,1.8000000000000256,1
111.53,Berlin,Milan,21.529999999999998,61.80000000000001,14.0,5.000000000000025,3
104.6,Paris,Vienna,2.6,61.80000000000001,14.0,2.0000000000000107,2
71.85,Vienna,Prague,55.85,61.8000000000001,4.0,0.8000000000000966,1
116.14999999999999,Berlin,Milan,32.14999999999999,62.000000000000014,14.0,3.2000000000000455,3
105.56,Paris,Vienna,18.56,62.000000000000014,14.0,2.199999999999992,2
75.78999999999999,Vienna,Prague,55.79,62.0000000000001,4.0,1.0000000000000995,1
