duetime,startnode,endnode,starttime,arrivaltime,transporttime,handlingtime,hops
4.8100000000000005,Brussel,Antwerpen,1.81,3.1500000000000004,0.75,0.40000000000000036,1
2.26,Gent,Brussel,0.26,3.1500000000000004,0.75,0.40000000000000036,1
5.41,Brussel,Antwerpen,1.41,3.2500000000000004,0.75,0.5000000000000004,1
2.33,Gent,Brussel,0.33,3.2500000000000004,0.75,0.5000000000000004,1
6.2,Brussel,Antwerpen,0.2,3.3500000000000005,0.75,0.6000000000000005,1
5.89,Antwerpen,Brussel,0.89,4.449999999999999,0.7499999999999996,0.1999999999999993,1
6.74,Gent,Antwerpen,1.74,4.65,0.7500000000000004,0.40000000000000036,1
7.67,Gent,Antwerpen,1.67,4.75,0.7500000000000004,0.5,1
9.19,Gent,Antwerpen,3.19,4.85,0.7500000000000004,0.5999999999999996,1
5.3100000000000005,Gent,Brussel,3.31,5.149999999999999,0.75,0.3999999999999986,1
9.09,Gent,Brussel,3.09,5.249999999999998,0.75,0.4999999999999982,1
7.8100000000000005,Brussel,Antwerpen,2.81,5.299999999999999,0.75,0.5499999999999989,1
11.12,Mons,Antwerpen,0.12,5.399999999999999,2.25,1.4499999999999988,3
14.26,Mons,Antwerpen,0.26,5.499999999999998,2.25,1.7499999999999987,3
5.630000000000001,Antwerpen,Brussel,3.6300000000000003,6.149999999999999,0.75,0.3999999999999986,1
6.32,Antwerpen,Brussel,4.32,6.249999999999998,0.75,0.4999999999999982,1
9.64,Antwerpen,Brussel,4.640000000000001,6.349999999999998,0.75,0.5999999999999979,1
7.609999999999999,Gent,Antwerpen,3.61,6.449999999999999,0.75,0.1999999999999993,1
7.06,Brussel,Antwerpen,5.06,6.649999999999999,0.75,0.3999999999999986,1
9.69,Brussel,Antwerpen,4.6899999999999995,6.749999999999998,0.75,0.4999999999999982,1
15.12,Mons,Antwerpen,0.12,6.849999999999998,2.25,1.7999999999999985,3
8.82,Brussel,Antwerpen,5.819999999999999,7.549999999999999,0.75,0.29999999999999893,1
8.05,Gent,Brussel,6.050000000000001,7.649999999999999,0.75,0.3999999999999986,1
10.81,Brussel,Brugge,3.81,7.649999999999999,1.5,0.7999999999999972,2
9.07,Brussel,Antwerpen,6.069999999999999,7.649999999999999,0.75,0.3999999999999986,1
12.39,Gent,Brussel,6.390000000000001,7.749999999999998,0.75,0.4999999999999982,1
14.39,Brussel,Brugge,4.39,7.749999999999998,1.5,0.9999999999999964,2
14.76,Brussel,Brugge,4.76,7.849999999999998,1.5,1.1999999999999957,2
6.65,Antwerpen,Ronse,1.65,7.899999999999999,1.75,1.1999999999999957,3
15.19,Antwerpen,Ronse,1.19,7.999999999999998,1.75,1.4999999999999947,3
16.62,Antwerpen,Ronse,3.62,8.099999999999998,1.75,1.7999999999999936,3
11.100000000000001,Gent,Brussel,8.100000000000001,9.549999999999999,0.75,0.29999999999999893,1
11.54,Brussel,Brugge,6.54,9.649999999999999,1.5,0.7999999999999972,2
15.18,Brussel,Brugge,6.18,9.749999999999998,1.5,0.9999999999999964,2
17.48,Brussel,Brugge,5.4799999999999995,9.849999999999998,1.5,0.7999999999999972,2
14.18,Gent,Antwerpen,8.18,10.549999999999999,0.75,0.29999999999999893,1
14.76,Gent,Antwerpen,8.76,10.649999999999999,0.75,0.3999999999999986,1
11.440000000000001,Gent,Brussel,9.440000000000001,10.849999999999998,0.75,0.5999999999999979,1
10.33,Antwerpen,Ronse,4.33,10.899999999999999,1.75,1.2999999999999954,3
13.650000000000002,Gent,Brussel,8.650000000000002,10.949999999999998,0.75,0.6999999999999975,1
12.26,Antwerpen,Ronse,4.26,10.999999999999998,1.75,1.5999999999999943,3
14.740000000000002,Gent,Brussel,8.740000000000002,11.049999999999997,0.75,0.7999999999999972,1
11.51,Brussel,Antwerpen,6.51,11.149999999999999,0.75,0.3999999999999986,1
14.29,Mons,Antwerpen,5.29,11.249999999999998,2.25,1.2999999999999954,3
17.73,Mons,Antwerpen,6.73,11.349999999999998,2.25,1.5999999999999943,3
12.430000000000001,Gent,Brussel,10.430000000000001,11.649999999999999,0.75,0.3999999999999986,1
16.26,Gent,Brussel,10.260000000000002,11.749999999999998,0.75,0.4999999999999982,1
15.79,Antwerpen,Ronse,7.79,11.899999999999999,1.75,1.1999999999999957,3
18.67,Antwerpen,Ronse,6.67,12.099999999999998,1.75,1.699999999999994,3
10.48,Antwerpen,Brussel,7.48,12.549999999999999,0.75,0.29999999999999893,1
12.75,Antwerpen,Brussel,8.75,12.649999999999999,0.75,0.3999999999999986,1
15.66,Gent,Namur,1.66,12.999999999999996,2.25,1.2999999999999963,3
20.759999999999998,Gent,Namur,3.76,13.099999999999996,2.25,1.6999999999999904,3
22.69,Gent,Namur,6.69,13.199999999999996,2.25,1.6999999999999904,3
22.82,Gent,Namur,4.82,13.299999999999995,2.25,1.599999999999989,3
14.49,Brussel,Antwerpen,10.49,13.649999999999999,0.75,0.3999999999999986,1
17.18,Brussel,Antwerpen,12.18,13.749999999999998,0.75,0.4999999999999982,1
21.57,Mons,Antwerpen,6.57,13.849999999999998,2.25,1.7999999999999936,3
13.68,Gent,Antwerpen,10.68,14.649999999999999,0.75,0.3999999999999986,1
14.86,Gent,Antwerpen,12.86,14.749999999999998,0.75,0.4999999999999982,1
18.42,Gent,Antwerpen,13.42,14.849999999999998,0.75,0.5999999999999979,1
15.24,Antwerpen,Brussel,12.24,14.95,0.75,0.1999999999999993,1
15.709999999999999,Brussel,Antwerpen,13.709999999999999,15.149999999999999,0.75,0.3999999999999986,1
15.799999999999999,Brussel,Antwerpen,13.799999999999999,15.249999999999998,0.75,0.4999999999999982,1
19.05,Mons,Antwerpen,10.05,15.349999999999998,2.25,1.499999999999993,3
17.340000000000003,Gent,Brussel,11.340000000000002,15.549999999999999,0.75,0.29999999999999893,1
14.940000000000001,Brussel,Brugge,10.940000000000001,15.899999999999999,1.5,0.8499999999999961,2
18.78,Brussel,Brugge,6.78,15.999999999999998,1.5,1.349999999999996,2
20.990000000000002,Brussel,Brugge,12.990000000000002,16.099999999999998,1.5,1.2499999999999982,2
17.95,Brussel,Antwerpen,14.95,16.15,0.7499999999999982,0.3999999999999986,1
