truckname,startnode,endnode,starttime,endtime,load,capacity
Berlin_0,Berlin,Prague,25.599999999999998,29.599999999999998,3,3
Berlin_0,Prague,Berlin,31.0,35.0,0,3
Prague_0,Prague,Munich,31.599999999999998,35.599999999999994,3,3
Prague_0,Munich,Prague,37.0,41.0,0,3
Munich_0,Munich,Milan,37.60000000000001,43.60000000000001,3,3
Munich_0,Milan,Munich,45.0,51.0,0,3
Paris_0,Paris,Munich,60.60000000000001,69.60000000000001,3,3
Munich_1,Munich,Vienna,71.80000000000001,76.80000000000001,3,3
Paris_0,Munich,Paris,71.2,80.2,1,3
Munich_1,Vienna,Munich,78.0,83.0,0,3
Vienna_0,Vienna,Prague,81.60000000000001,85.60000000000001,3,3
Vienna_0,Prague,Vienna,87.0,91.0,0,3
Paris_1,Paris,Munich,97.60000000000001,106.60000000000001,3,3
Munich_2,Munich,Vienna,108.60000000000001,113.60000000000001,3,3
Paris_1,Munich,Paris,108.0,117.0,0,3
Munich_2,Vienna,Munich,115.0,120.0,0,3
Lyon_0,Lyon,Paris,155.59999999999997,160.59999999999997,3,3
Paris_2,Paris,Brussels,161.7999999999999,165.7999999999999,3,3
Lyon_0,Paris,Lyon,162.0,167.0,0,3
Paris_2,Brussels,Paris,167.0,171.0,0,3
Paris_3,Paris,Munich,186.59999999999997,195.59999999999997,3,3
Munich_3,Munich,Vienna,197.99999999999994,202.99999999999994,3,3
Rotterdam_0,Rotterdam,Brussels,203.59999999999997,205.59999999999997,3,3
Paris_3,Munich,Paris,197.39999999999998,206.39999999999998,2,3
Munich_3,Vienna,Munich,204.0,209.0,0,3
Rotterdam_0,Brussels,Rotterdam,207.39999999999998,209.39999999999998,2,3
Brussels_0,Brussels,Paris,207.99999999999994,211.99999999999994,3,3
Brussels_0,Paris,Brussels,213.2,217.2,1,3
Paris_4,Paris,Lyon,213.79999999999995,218.79999999999995,3,3
Paris_4,Lyon,Paris,220.0,225.0,0,3
Lyon_1,Lyon,Milan,220.59999999999997,225.59999999999997,3,3
Vienna_1,Vienna,Prague,221.59999999999997,225.59999999999997,3,3
Vienna_1,Prague,Vienna,227.0,231.0,0,3
Lyon_1,Milan,Lyon,227.0,232.0,0,3
Lyon_2,Lyon,Paris,241.59999999999997,246.59999999999997,3,3
Vienna_2,Vienna,Prague,243.59999999999997,247.59999999999997,3,3
Paris_0,Paris,Brussels,248.59999999999997,252.59999999999997,3,3
Lyon_2,Paris,Lyon,248.0,253.0,0,3
Vienna_2,Prague,Vienna,249.0,253.0,0,3
Brussels_1,Brussels,Rotterdam,253.7999999999999,255.7999999999999,3,3
Paris_0,Brussels,Paris,254.0,258.0,0,3
Brussels_1,Rotterdam,Brussels,257.4,259.4,2,3
Rotterdam_1,Rotterdam,Hamburg,256.99999999999983,261.99999999999983,3,3
Rotterdam_1,Hamburg,Rotterdam,263.0,268.0,0,3
Vienna_3,Vienna,Prague,317.59999999999997,321.59999999999997,3,3
Vienna_3,Prague,Vienna,323.0,327.0,0,3
Lyon_3,Lyon,Paris,336.59999999999997,341.59999999999997,3,3
Paris_1,Paris,Munich,334.59999999999997,343.59999999999997,3,3
Paris_2,Paris,Brussels,342.7999999999999,346.7999999999999,3,3
Lyon_3,Paris,Lyon,343.0,348.0,0,3
Munich_4,Munich,Paris,341.59999999999997,350.59999999999997,3,3
Munich_0,Munich,Vienna,345.59999999999997,350.59999999999997,3,3
Brussels_2,Brussels,Rotterdam,348.99999999999994,350.99999999999994,3,3
Paris_2,Brussels,Paris,348.4,352.4,2,3
Paris_1,Munich,Paris,345.0,354.0,0,3
Brussels_2,Rotterdam,Brussels,352.4,354.4,2,3
Munich_0,Vienna,Munich,352.0,357.0,0,3
Rotterdam_2,Rotterdam,Hamburg,352.99999999999994,357.99999999999994,3,3
Munich_4,Paris,Munich,352.0,361.0,0,3
Berlin_1,Berlin,Prague,358.59999999999997,362.59999999999997,3,3
Rotterdam_2,Hamburg,Rotterdam,359.0,364.0,0,3
Berlin_1,Prague,Berlin,364.0,368.0,0,3
Prague_1,Prague,Munich,364.59999999999997,368.59999999999997,3,3
Prague_1,Munich,Prague,370.0,374.0,0,3
Munich_1,Munich,Milan,370.59999999999997,376.59999999999997,3,3
Vienna_4,Vienna,Prague,376.59999999999997,380.59999999999997,3,3
Munich_1,Milan,Munich,378.0,384.0,0,3
Vienna_4,Prague,Vienna,382.0,386.0,0,3
Paris_3,Paris,Brussels,409.59999999999997,413.59999999999997,3,3
Paris_3,Brussels,Paris,415.4,419.4,2,3
Vienna_0,Vienna,Prague,419.59999999999997,423.59999999999997,3,3
Paris_4,Paris,Lyon,420.59999999999997,425.59999999999997,3,3
Vienna_0,Prague,Vienna,425.0,429.0,0,3
Paris_4,Lyon,Paris,427.2,432.2,1,3
Lyon_4,Lyon,Milan,427.79999999999995,432.79999999999995,3,3
