truckname,startnode,endnode,starttime,endtime,load,capacity
Gent_0,Gent,Brussel,19.800000000000004,20.550000000000004,3,3
Gent_0,Brussel,Gent,21.1,21.85,1,3
Antwerpen_0,Antwerpen,Brussel,23.300000000000004,24.050000000000004,3,3
Antwerpen_0,Brussel,Antwerpen,24.5,25.25,0,3
Antwerpen_1,Antwerpen,Gent,36.800000000000004,37.550000000000004,3,3
Gent_1,Gent,Brussel,37.300000000000004,38.050000000000004,3,3
Gent_2,Gent,Kortrijk,38.300000000000004,38.800000000000004,3,3
Antwerpen_1,Gent,Antwerpen,38.2,38.95,2,3
Gent_1,Brussel,Gent,38.5,39.25,0,3
Gent_2,Kortrijk,Gent,39.5,40.0,0,3
Kortrijk_0,Kortrijk,Ronse,39.800000000000004,40.300000000000004,3,3
Kortrijk_0,Ronse,Kortrijk,41.0,41.5,0,3
Brugge_0,Brugge,Gent,43.800000000000004,44.550000000000004,3,3
Gent_0,Gent,Kortrijk,45.300000000000004,45.800000000000004,3,3
Brugge_0,Gent,Brugge,45.1,45.85,1,3
Gent_0,Kortrijk,Gent,46.5,47.0,0,3
Kortrijk_1,Kortrijk,Ronse,46.800000000000004,47.300000000000004,3,3
Namur_0,Namur,Charleroi,46.800000000000004,47.300000000000004,3,3
Kortrijk_1,Ronse,Kortrijk,48.0,48.5,0,3
Namur_0,Charleroi,Namur,48.0,48.5,0,3
Ronse_0,Ronse,Mons,48.300000000000004,49.050000000000004,3,3
Charleroi_0,Charleroi,Brussel,48.300000000000004,49.300000000000004,3,3
Ronse_0,Mons,Ronse,49.5,50.25,0,3
Brussel_0,Brussel,Gent,50.300000000000004,51.050000000000004,3,3
Charleroi_0,Brussel,Charleroi,50.2,51.2,2,3
Brussel_0,Gent,Brussel,51.6,52.35,1,3
Mons_0,Mons,Charleroi,56.800000000000004,57.300000000000004,3,3
Mons_0,Charleroi,Mons,58.0,58.5,0,3
Charleroi_1,Charleroi,Brussel,58.300000000000004,59.300000000000004,3,3
Brussel_1,Brussel,Antwerpen,60.300000000000004,61.050000000000004,3,3
Charleroi_1,Brussel,Charleroi,60.1,61.1,1,3
Charleroi_2,Charleroi,Namur,61.800000000000004,62.300000000000004,3,3
Brussel_1,Antwerpen,Brussel,61.7,62.45,2,3
Charleroi_2,Namur,Charleroi,63.0,63.5,0,3
Brugge_1,Brugge,Gent,81.29999999999998,82.04999999999998,3,3
Gent_1,Gent,Kortrijk,82.79999999999998,83.29999999999998,3,3
Brugge_1,Gent,Brugge,82.6,83.35,1,3
Gent_1,Kortrijk,Gent,84.0,84.5,0,3
Kortrijk_2,Kortrijk,Ronse,84.29999999999998,84.79999999999998,3,3
Kortrijk_2,Ronse,Kortrijk,85.5,86.0,0,3
Ronse_1,Ronse,Mons,85.79999999999998,86.54999999999998,3,3
Ronse_1,Mons,Ronse,87.0,87.75,0,3
Antwerpen_2,Antwerpen,Brussel,87.79999999999998,88.54999999999998,3,3
Antwerpen_2,Brussel,Antwerpen,89.0,89.75,0,3
Gent_2,Gent,Brussel,89.29999999999998,90.04999999999998,3,3
Gent_2,Brussel,Gent,90.69999999999999,91.44999999999999,2,3
Brugge_2,Brugge,Gent,97.29999999999998,98.04999999999998,3,3
Gent_0,Gent,Kortrijk,98.79999999999998,99.29999999999998,3,3
Brugge_2,Gent,Brugge,98.6,99.35,1,3
Gent_0,Kortrijk,Gent,100.0,100.5,0,3
Kortrijk_0,Kortrijk,Ronse,100.29999999999998,100.79999999999998,3,3
Kortrijk_0,Ronse,Kortrijk,101.5,102.0,0,3
Ronse_2,Ronse,Mons,101.79999999999998,102.54999999999998,3,3
Ronse_2,Mons,Ronse,103.0,103.75,0,3
Gent_1,Gent,Brussel,103.29999999999998,104.04999999999998,3,3
Gent_1,Brussel,Gent,104.6,105.35,1,3
Brussel_2,Brussel,Charleroi,104.79999999999998,105.79999999999998,3,3
Gent_2,Gent,Antwerpen,105.29999999999998,106.04999999999998,3,3
Charleroi_0,Charleroi,Namur,106.79999999999998,107.29999999999998,3,3
Gent_2,Antwerpen,Gent,106.69999999999999,107.44999999999999,2,3
Brussel_2,Charleroi,Brussel,106.5,107.5,0,3
Charleroi_0,Namur,Charleroi,108.1,108.6,1,3
Mons_1,Mons,Charleroi,114.79999999999998,115.29999999999998,3,3
Mons_1,Charleroi,Mons,116.0,116.5,0,3
Charleroi_1,Charleroi,Brussel,115.79999999999998,116.79999999999998,3,3
Brussel_0,Brussel,Antwerpen,117.29999999999998,118.04999999999998,3,3
Charleroi_1,Brussel,Charleroi,117.5,118.5,0,3
Brussel_0,Antwerpen,Brussel,118.69999999999999,119.44999999999999,2,3
Brussel_1,Brussel,Antwerpen,122.29999999999998,123.04999999999998,3,3
Brussel_1,Antwerpen,Brussel,123.5,124.25,0,3
Gent_0,Gent,Brussel,129.79999999999998,130.54999999999998,3,3
Namur_1,Namur,Charleroi,130.29999999999998,130.79999999999998,3,3
Gent_0,Brussel,Gent,131.1,131.85,1,3
Namur_1,Charleroi,Namur,131.5,132.0,0,3
Charleroi_2,Charleroi,Brussel,131.29999999999998,132.29999999999998,3,3
Brussel_2,Brussel,Antwerpen,133.29999999999998,134.04999999999998,3,3
Charleroi_2,Brussel,Charleroi,133.1,134.1,1,3
Brussel_2,Antwerpen,Brussel,134.5,135.25,0,3
Brussel_0,Brussel,Antwerpen,136.29999999999998,137.04999999999998,3,3
Brussel_0,Antwerpen,Brussel,137.5,138.25,0,3
Gent_1,Gent,Antwerpen,141.29999999999998,142.04999999999998,3,3
Gent_1,Antwerpen,Gent,142.6,143.35,1,3
Gent_2,Gent,Kortrijk,143.79999999999998,144.29999999999998,3,3
Gent_2,Kortrijk,Gent,145.0,145.5,0,3
Kortrijk_1,Kortrijk,Ronse,145.29999999999998,145.79999999999998,3,3
Kortrijk_1,Ronse,Kortrijk,146.5,147.0,0,3
Brussel_1,Brussel,Gent,147.79999999999998,148.54999999999998,3,3
Brussel_1,Gent,Brussel,149.2,149.95,2,3
Antwerpen_0,Antwerpen,Brussel,151.79999999999998,152.54999999999998,3,3
Antwerpen_0,Brussel,Antwerpen,153.0,153.75,0,3
Namur_2,Namur,Charleroi,165.79999999999998,166.29999999999998,3,3
Namur_2,Charleroi,Namur,167.1,167.6,1,3
Charleroi_0,Charleroi,Brussel,166.79999999999998,167.79999999999998,3,3
Brussel_2,Brussel,Gent,168.29999999999998,169.04999999999998,3,3
Charleroi_0,Brussel,Charleroi,168.6,169.6,1,3
Brussel_2,Gent,Brussel,169.6,170.35,1,3
Gent_0,Gent,Brugge,169.79999999999998,170.54999999999998,3,3
Gent_0,Brugge,Gent,171.2,171.95,2,3
Brussel_0,Brussel,Gent,171.29999999999998,172.04999999999998,3,3
Brussel_0,Gent,Brussel,172.7,173.45,2,3
Antwerpen_1,Antwerpen,Brussel,174.79999999999998,175.54999999999998,3,3
Antwerpen_1,Brussel,Antwerpen,176.1,176.85,1,3
Mons_2,Mons,Charleroi,177.29999999999998,177.79999999999998,3,3
Mons_2,Charleroi,Mons,178.5,179.0,0,3
Charleroi_1,Charleroi,Brussel,178.29999999999998,179.29999999999998,3,3
